Higuchi,LogPower
0.8403700856309249,0.9925626326551216
0.8406050995070166,0.0007041964778773
0.1106052804717102,0.999979611805469
0.8995833938183172,0.9994767441370072
0.9982994828630788,0.9811917429274924
0.981739301119134,0.8522561569125606
0.9999877889510284,0.9984651872697834
0.999625479819364,0.9992180673931476
0.9994968618329264,0.9979710286946992
0.992568103973798,0.9993204116173212
0.996301851710164,0.982689359906188
0.7865781589575622,0.1059190829560283
0.9222773737187924,0.3155046272855925
0.9772840892096654,0.3158211232548387
0.9992416223994092,0.9962741775608016
0.9997101133440204,0.9998734172392651
0.9073834003703822,0.9991806612504388
0.9656835593929596,0.9993120715459222
0.9210452337573016,0.8340477410247203
0.1726939477030735,0.9624930068140336
0.1290041303961319,0.9407590255617252
0.548639094928431,0.9010225746769728
0.3250367008374398,0.6369066342424066
0.9936068858239812,0.8288242976759941
0.974366301096128,0.7832967330448232
0.9999118984439842,0.9992505830133628
0.994216901251266,0.9908792843392504
0.9853038173371608,0.9908450314033588
0.5372977171016216,0.5526610603119902
0.0024514598029028,0.5407499565119073
0.730410725977328,0.9977026397922164
0.994205196975844,0.988957176315612
0.9290067000984072,0.9935603252952934
0.988457485582082,0.9941003111930276
0.9459497115351094,0.9768368451469468
0.2328607271490097,0.9655490934672596
0.4399150561992053,0.7197765064628149
0.9877367454681658,0.7990638503020988
0.9679257954893242,0.9179301630309692
0.9634130217243912,0.9995662683477972
0.9953018604479402,0.9924099041564224
0.970271432280825,0.9968638373964838
0.9997739716424304,0.8182343681089642
0.1868888882071855,0.9962798519627774
0.9996461264067698,0.908964131058518
0.9999999854061562,0.9972421874527144
0.9842005423567606,0.988412794227978
0.9763071044687452,0.99170279995723
0.9903925827482776,0.9975817469449108
0.8934953365539252,0.8752373442856684
0.7325357591323541,0.9928320142812904
0.9970455148041036,0.978120265231989
0.9974406172926646,0.2609019059743013
0.9953780257790924,0.0165061863120495
0.2422426174750563,0.9641761549054264
0.7602028470446107,0.9862912696441756
0.986568789870975,0.991501227469439
0.9995521333242396,0.9968791992438448
0.9989098050568296,0.9586664737707292
0.733662142343767,0.9917595675199072
0.998490532305595,0.9300416088645472
0.994008377080959,1.1179945857975326e-12
0.9977922439007296,0.9996316135073042
0.9632305826128136,0.9995810755178725
0.9985875442077168,0.9999796278884634
0.9946497879670724,6.0289337563412815e-05
0.0324795489313817,0.0076363864778336
0.8658590815755228,0.9801803919476494
0.9957257100050626,0.600089365316525
0.985563181052053,0.444975017616352
0.599084111372629,0.079981531799589
0.9692914885528564,0.972700844176196
0.977391760027555,0.9928608620837598
0.9052789658177272,0.9995962586509266
0.8640323931155625,0.995452613652996
0.4783671121091029,0.9967013005109384
0.9986054707648552,0.9999220452520764
0.8814176804136151,0.997363085186758
0.9997522101705368,0.999792029287464
0.9985658303521212,0.9995898519164708
0.9832928346403966,1.0
0.2878794779224144,1.0
0.9649839424040472,0.9999999997458112
0.9724733130440544,0.9999999999995136
0.9808022987270204,1.0
0.9374535339855552,1.0
0.8341495392924839,1.0
0.9684862845393036,1.0
0.3791564925869355,1.0
0.9889014603214648,0.9979594463874116
0.8047392290786911,1.0
0.7816885119023002,0.9999999999999996
0.9740052026962858,1.0
0.9943811753840438,1.0
0.961679833021592,1.0
0.9993702259701848,0.99999999999984
0.9655497758856268,1.0
0.9480385932033922,0.9999999787241168
0.9720716403259578,1.0
0.6782613699142269,1.0
0.9995984216678622,1.0
0.0357673233037686,0.9999999999999982
0.7187191736040192,0.9999999999999976
0.9909368850438144,0.9999999999904192
0.7183072059208662,0.9999999999999396
0.1113926811085309,1.0
0.0688746892193516,1.0
0.1073407532468435,1.0
0.4058688504333954,1.0
0.9945011137398592,1.0
0.9992267332963268,1.0
0.883072175673967,1.0
0.3025413210477304,1.0
0.0833554165049307,1.0
0.808620474687006,7.364559014186966e-05
0.9735402831813766,1.0
0.999647061389214,1.0
0.9675942422276204,1.0
0.7947394070430237,1.0
0.1961447524755444,0.9999999999999988
0.5395640073400643,1.0
0.63287584996111,1.0
0.9821340768726928,1.0
0.9992904704297424,1.0
0.995981940282961,1.0
0.999810895678096,1.0
0.999759044219236,1.0
0.9865335155587576,1.0
0.9994059111412024,1.0
0.9796450701288812,0.9999999994916152
0.9837113684666038,1.0
0.998095225882656,1.0
0.999830938917548,0.9999999999999942
0.9945040805146,1.0
0.0105553582711683,0.9999999243417514
0.753744612596321,0.9999999999999956
0.8936592125249962,0.9999999999999996
0.8872537813987255,0.9999999999999998
0.239322542774874,1.0
0.8392183237147172,1.0
0.5158204217627205,1.0
0.9918583012166422,1.0
0.9818325472132836,1.0
0.9938314038085676,0.9999999999999996
0.9355385855045696,0.999999999999972
0.9985908561717696,0.9999999999994652
0.983587485968476,0.9999999999999992
0.5871116814963474,1.0
0.9999465228959964,0.9999999999999998
0.998634225479058,1.0
0.9994795388552584,0.9999999998496464
0.2087855982768215,1.0
0.5872518032101508,1.0
0.9708222485739336,0.9999999999999982
0.995890257109276,1.0
0.9843358288094356,1.0
0.7142202057176023,1.0
0.9940314737820092,1.0
0.9935387218056032,1.0
0.3884194030323242,1.0
0.1366104750471729,0.0021784810290024
0.680235486403169,0.6750700474266054
0.1979630584754163,0.794940891750999
0.3390219063628854,0.8458628555180963
0.9301295156868112,0.7773436856029703
0.1740016177979434,0.8931499286759548
0.9848412587452936,0.8719253723738695
0.5521820521882513,0.899202619674255
0.3714361983929807,0.9177862906856394
0.5539034259747211,0.8425278852347039
0.7125008612765641,0.8373368238022422
0.2237433905395882,0.2829325364335204
0.277687249499375,0.2912697289049712
0.8895059495262228,0.3081384598365083
0.7181338723203823,0.3817956917413613
0.8493045872847238,0.9956047428746898
0.7077756245664267,0.9725855564741254
0.1252588161201431,0.9991675095414506
0.2013569652153226,1.809004772155524e-08
0.7040835803127797,0.9983385001907256
0.8287905953914718,0.9999627754609562
0.9256941457303228,0.9882962406649468
0.1425400490302821,0.732982858466995
0.3889925988473212,0.514367496839784
0.4384719937625581,0.897477006599948
0.7444366562226747,0.8505037060902997
0.7979357638206822,0.9050999855487408
0.6600371097642033,0.6407361688624015
0.0841420276154002,0.6366375984964234
0.920428548445788,0.3196398809361715
0.8360421362096636,0.992341803859318
0.735337681365795,0.979706788916371
0.0013352861330369,0.1200288809805598
0.999499590221152,0.35787457417946
0.007617448725809,0.4209756489167791
0.7608458306702051,0.9513254443867396
0.9747297524865643,0.7078823348162882
0.3741723243553944,0.9071619105414492
0.1040564744920152,0.3224452080112023
0.6115531258895297,0.2812668146398567
0.8879487070258104,0.7692056772816674
0.96535787759117,0.6281228135443643
0.565296615039476,0.5978490351875502
0.5810146677947301,0.4257157786851127
0.998564002574218,0.9479488571633126
0.8465082929713346,0.972441996669108
0.916527114555733,0.9789302841722486
0.9785667587863388,0.980241008975504
0.5791986228842653,0.9917385927542688
0.0170959249277763,0.0039190529887622
0.9289754173582327,0.8344665978402088
0.9985207135689198,4.215166956045227e-11
0.9740416840552732,0.9369287405853634
0.7534095402663051,0.9199645218358689
0.1857107797571228,0.7180816585829994
0.5894756359783739,0.8614877396348082
0.022986808899052,0.9722194966916304
0.6184066449086144,0.9967027714404406
0.9953231655803988,0.9621726634353072
0.928692239617784,0.8125442695489684
0.829023404720025,0.8329999721212834
0.4918496134498822,0.334815126149358
0.5794038260661314,0.9990037616650792
0.6923345045987543,0.5448086816986683
0.4380284512500253,0.9997410691251783
0.0103929180500486,0.9697727574800066
0.97238026316182,0.9863540733455122
0.9999989663804836,0.6377915754301493
0.0878007495764293,0.1187097619789028
0.5168491782243085,0.9312337942860992
0.1542026200785976,0.8223704840121914
0.2100926144940135,0.993172259248544
0.3742796143778645,0.0
0.7510009229285585,0.9046954245764756
0.6202048974479699,0.7801359212410924
0.5508228757881135,0.7775580499763624
0.8814757960874406,0.4471697490353442
0.6850738082989453,0.5742116399618196
0.9946158278402668,0.9999984471805868
0.9661520580652192,0.714628407087309
0.9997214251589758,0.99732031788028
0.9999828481024716,0.97306115099409
0.0193172999633294,0.9999231145460732
0.1558544658575699,0.3689469084524225
0.998863570033088,0.4580967482278083
0.9972114855433336,0.8269064333580807
0.9845225804044868,0.939712639345382
0.5001091035684077,0.485074906027055
0.8519645895862079,0.9586191592527886
0.3001674834875713,0.2844519288532676
0.9995399349371706,0.8974197074702878
0.9996889919296148,0.9827979798901746
0.999986588135822,0.9178310768980118
0.9894252289367912,0.9991811133529536
0.804727252080047,0.6371405520058124
0.9987699713750552,0.7933107789275915
0.9979805102179788,0.9910198240742152
0.997231664094798,0.9947123299104784
0.9947120004033386,0.8863242485099437
0.7005889326487681,0.0948098086742301
0.870062535658598,0.8540772814679555
0.5131553209455597,0.6546435339694533
0.1695279953435353,0.8480844683185739
0.9865335325572008,0.2537594672572885
0.8338622692718384,0.2803653435711449
0.8632991967859752,0.4193284784067394
0.969095333775598,0.9994372492411746
0.9518175014766206,0.9711808010852856
0.985044673100399,0.9983460859664453
0.6101733075413642,0.1160854796439035
0.9990915171284768,0.9946162768394852
0.9986386042916456,0.996107274530632
0.9791851473619898,0.9799677090209632
0.4190926558490568,0.994302873930516
0.9969033924987564,0.6123156867969374
0.2530891612897351,0.9237638063045168
0.7339344894755881,0.9991186028295436
0.606779684753531,0.9865410128140198
0.9310392976755454,0.7569398324858777
0.9856120561198608,0.6778155914356784
0.7186918398863534,0.3941285585281785
0.9908267090570568,0.9999630996450162
0.9838683932432264,0.9917020869737568
0.748185906524384,0.99587667790249
0.8968409086513858,0.9636138904781676
0.6324603081484113,0.2431943406386717
0.3219128109566839,0.8709625328885239
0.9656293832541434,0.2119870736737873
0.9866154987192484,0.991560519558984
0.9986862933750784,0.7911449663507727
0.9977380836516876,0.6509269817361175
0.9962235303954572,0.5009724654059748
0.999999394673614,3.869062106064596e-10
0.6698676519875932,0.8604030563514105
0.9409843106178732,0.9763770238937708
0.9966532160057212,0.9300787176066048
0.9803514047559824,0.9931862000268112
0.9130041685466092,6.8899592707835495e-06
0.0587449349062585,0.8796668943225987
0.9998610049965714,0.8905413085358356
0.9999998590731763,0.98942750948672
0.8886089824569543,0.6864421478365662
0.9918855154702556,0.9323552719326942
0.911791013069974,0.9705718554711136
0.9998193769934288,0.9807255137584876
0.593863829334199,0.9856410051003334
0.9980293516368346,0.904052700872684
0.9999033025535632,0.3578496807991914
0.3824389215962505,0.9820349236782588
0.9999203631653002,0.7785355853711167
0.9996642528738208,0.6800194967615181
0.8117451179837031,0.5259841729794884
0.1365943192394041,0.3276928479150145
0.6956265144167219,0.9725847253758616
0.9942374945701908,0.6038320341389403
0.9646845377208372,0.6551717512492664
0.993017192805948,0.08381221465627
0.5798354182331616,0.987243546814255
0.942851542082204,0.9909887496208508
0.985207803788787,0.1195647591029918
0.2411449126563727,0.5605895584820388
0.668900887768,0.28737881819691
0.9745033789830384,0.5751785565637941
0.978254001632148,0.6779445785174655
0.9993242978670416,0.5618278558014093
0.1003029713742963,0.7741469096727343
0.6734218349739135,0.6789426078768898
0.7023388917556176,0.5752469803967769
0.0245003272641448,0.8364460119247203
0.9576774570710292,0.7377606235772903
0.0778366005028327,0.0605661637171292
0.4218004359327729,0.756268654306241
0.5527335692444859,0.3708498261878202
0.7193881047227566,0.388708324744671
0.8160493418871395,0.8890929632217698
0.1938311725879434,0.0092686230971646
0.8383258116965062,0.8496471704510992
0.7931815399164721,0.3292134987748424
0.9992360512545904,0.5125972974766052
0.9273083911430952,0.1036039321459085
0.903100759041238,0.1773363516069824
0.5772876850109835,0.9965936568510222
0.3853364819535152,0.1761141158152527
0.5059445621237866,0.5525747063701275
0.0261867076954748,0.9742578963317
0.7270146676043082,0.3051046023517813
0.964561537989474,0.9564155645082876
0.8105268769759773,0.9999999999678428
0.0984775093041344,0.4467145189307132
0.0647759614770651,0.6825393876550157
0.9999725745459396,0.9871787041797532
0.9997647340592398,0.937905929047048
0.6806621249046154,0.6523455517959305
0.0402124707675226,0.3070972462676482
0.9947711660007722,0.2458030322037954
0.5908028277021149,0.5268052662198272
0.9701096048181646,0.8633313474438914
0.9481909035784792,0.7863894094563977
0.6704321973620166,0.7631805894636712
0.5757234392284182,0.6232436146145259
0.787011140606081,0.7087332616505513
0.233566491087573,0.7906653509652304
0.0674508067651465,0.8314723054377059
0.9512548286237784,0.6487646158189079
1.99818510804306e-06,0.9999953431165268
0.9999406328053868,0.7818462000290884
0.074209301101432,0.5822789559972438
0.9975440707546158,0.8558447366878957
0.5566189312835164,0.6286179200574616
0.1671576047048003,0.3463641238179229
0.8253082104850009,0.6463301941480389
0.9904779539506522,0.0349272750396721
0.9893765505161368,0.9332268710517508
0.8529879064073665,0.5602266425710025
0.3574986281508089,0.0451217161579875
0.9686703972216724,0.865391015858147
0.6866845757519512,0.9867783398357136
0.2860139886346037,0.6408062568083306
0.3675605360094777,0.7839391282246586
0.9047691363959128,0.8217640562082692
0.860485295310253,0.9480822053600336
0.5116567937586951,0.3686288154508729
0.8032947375065256,0.7660490194006983
0.9931707905155917,0.4488130875533205
0.7597076746896848,0.4288592987564733
0.8064776178672838,0.1845202205070513
0.9991967426747246,0.3382810207284133
0.3761207839185645,0.344506675876572
0.8873734065312017,0.7986195301757045
0.9602078636533607,0.5508040525395039
0.8684604401456338,0.5903682911576186
0.1681335028698116,0.7441661651398204
0.4706779944346652,0.8620838492074232
0.9334709411894554,0.2305482735600788
0.9465435562310592,0.3220387253544343
0.5014845938872574,0.599005666038554
0.9825231440730005,0.3232601411029985
0.9683081697454268,0.8915661762805319
0.5718575056644011,0.00458731911646
0.9999713886784684,0.7663077380904337
0.9914273438709692,0.9997835854624786
0.7385512304759718,0.9433726963749984
0.9690277395037388,0.436618234437824
0.8456467494260762,0.560506892497462
0.0288492176263488,0.5385834582451532
0.9988401587188516,0.7186872101491371
0.6755057700615559,0.7109409729369093
0.4160613588575725,0.0080343275246686
0.999429350746799,0.9019089771253186
0.9517113547901598,0.9996106324518008
0.9939786614995348,0.9762905132983398
0.9739148832658382,0.6304441787311567
0.9945094326342968,0.6771231592096226
0.315501553264302,0.6612113045533987
0.9603296514408388,0.6732057277223016
0.9986810170651648,0.9083570675025092
0.9815040562230776,0.6218190067987697
0.9981610309199516,0.8945903310580405
0.9844319564102028,0.7654762452219115
0.964573953669844,0.774353514406126
0.9950956810382092,0.5800915447573529
0.7674932886628822,0.5379491631763271
0.977709782589852,0.5681462741688367
0.985769158930916,0.3354760849574125
0.6475112547489155,0.3718916555239706
0.5405968500041232,0.9912837748799076
0.7127875045992844,0.7389609579928806
0.9371019439721427,0.9847363618693468
0.9773081966302306,0.689773468595811
0.8833559018026219,0.6054003432900302
0.8463860653608102,0.4848176516006119
0.9834021397388772,0.7825625920174062
0.990386905744626,0.957806115483975
0.9993622482978708,0.9340691866467647
0.999006207384475,0.6139935461329535
1.5172967189173566e-31,0.999999999999614
0.9898831803590776,0.8069850421565204
0.9952344552790108,0.5586298955917893
0.9974593562371238,0.955199141500422
0.9999999850758952,0.9999999920960796
0.4640838742203172,0.0051785584705831
0.0491439040375275,0.2569455939533039
0.997883269102432,0.8481764028413876
0.9856489949050894,0.7283066553857993
0.0177633505977442,0.5032271755603266
0.2320780932639713,0.8662741616547704
0.828368665277136,0.0242366090878612
1.7441085157221536e-06,2.7622348852673895e-13
0.9951400241312895,0.9965818097132028
0.9977023600118732,0.9449121387662958
0.9492115588426984,0.858049506470803
0.9968063647981492,0.5790413051930001
0.5670983814177368,0.1554538769124283
0.8736316203694316,0.6930370827897725
0.9126710180924156,0.6858322221339977
0.9496752010311116,0.5667206547498999
0.9469065119264368,0.4791066470736379
0.911573914176133,0.977650235896632
0.970058139546565,0.7394428439004616
0.9007565119955324,0.5135751263253157
0.6876350628654657,0.6849713568684819
0.9368475575441384,0.803917788294288
0.9807255522818072,0.7450326764562375
0.9897895517605172,0.3469264442348306
0.1954109663861536,0.8457106274612481
0.7059028490401025,0.8024142587923849
0.9991631634881104,0.4290150767109487
0.4910322192450774,0.6979135480881733
0.4227185195582709,0.2358793910052044
0.0509826822967904,0.4314073789431222
0.9996734190821454,0.6104778685458545
0.984886917278169,0.6937519519522062
0.9998723946669984,0.7156842516648552
0.9927700874319688,0.9971287285609556
0.040427794146037,0.3882867923730544
0.7407545610336839,0.2721984083823533
0.9911258572294914,0.7643880957763988
0.9911946675876288,0.7649871359657066
0.991587284079117,0.4677068785502428
0.9987594787351988,0.6123640305446498
0.1643108487242118,0.9995265978050974
0.384167760221723,0.9994769379433658
0.9896438675438328,0.7351581188321085
0.9490959671403908,0.9999239695349872
0.49049002208033,0.9999079663291116
1.0,0.9998085504350824
0.9299515717588698,0.983298538871656
0.8578917834145628,0.9812765046117864
0.777547427045018,0.9883970576211356
0.1719542025097894,0.0805315804289303
0.4614786028901754,0.0859679966258861
0.1246732768296522,0.084465779539246
0.618978396884662,0.9664554185724472
0.5840807270523931,0.7755580938498562
0.0193640244203535,0.7159135474558252
0.7909108474048852,0.9944733116487202
0.2192153182694177,0.9964358440656756
0.4423595019627899,0.9999812443416124
0.1383284507891193,0.3580676701415918
0.8721114443462701,0.9999329894252832
0.3953252633970463,0.9986980819557382
0.9806644130264424,0.999313382604048
0.8274928689554855,0.9980885924704518
0.998929489785256,0.9998595723971566
0.8877506412897556,0.9917992311169052
0.9922971847106448,0.9989504743363906
0.6219752655627946,0.996911422106256
0.6277368116923419,0.0881781335304052
0.0117798242273674,0.9354592925009738
0.1219311239753714,0.0006423020068141
0.50208383345329,0.8870755551920657
0.9827067558992068,0.9962460667019464
0.886571256223194,0.991369211560471
0.9438758633472444,0.9543669862017932
0.6020580936926665,0.9855195416217236
0.9878101664517336,0.6775835496629486
0.9569867442822402,0.9994130883097052
0.378974218201086,0.9931198924990384
0.9626060750293318,0.9990760693362948
0.9525160326774684,0.9976633130473226
0.8882326453860999,0.9429302795425798
0.811311732176573,0.5556709647150966
0.6112627675057563,0.1472138998761036
0.7499491958139338,0.8987818912456791
0.6393832106359035,0.92345952463135
0.5302049303248189,0.6622546336852166
0.6419912006998689,0.6837074508071215
0.4135895225267378,0.760026394356296
0.3481720585631788,0.9988153435421464
0.9581228250408836,0.975130054432118
0.968524674827997,0.9693837251165532
